Running: Aha-center-Qwen3.5-4B-6karmA  (aha_beta=4.0, floor_alpha=null)
[36m(TaskRunner pid=229704)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-center-Qwen3.5-4B-6karmA/13.jsonl
[36m(TaskRunner pid=229704)[0m step:13 - global_seqlen/min:346085 - global_seqlen/max:346085 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:346085 - global_seqlen/balanced_max:346085 - global_seqlen/mean:346085.0 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:2.3067962365845838 - rollout_corr/training_log_ppl:0.8046540273353457 - rollout_corr/kl:0.022511508893027592 - rollout_corr/k3_kl:0.029683503033273457 - rollout_corr/rollout_ppl:2.24970859910051 - rollout_corr/rollout_log_ppl:0.7821425143629313 - rollout_corr/log_ppl_diff:0.022511512972414494 - rollout_corr/log_ppl_abs_diff:0.03442613004396359 - rollout_corr/log_ppl_diff_max:0.13192647695541382 - rollout_corr/log_ppl_diff_min:-0.21410158276557922 - rollout_corr/ppl_ratio:1.0236841918279727 - rollout_corr/chi2_token:0.09343550354242325 - rollout_corr/chi2_seq:4.691521263991793 - actor/pg_loss:0.23516474823312217 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.23516474823312217 - actor/vopd_loss_weighted:0.23516474823312217 - actor/policy_fallback_fraction:0.0 - aha/u_mean:-0.8908758670925939 - aha/u_neg_valley_frac:0.5472212517634034 - aha/floor_clamped_frac:0.0 - aha/q_tail_mass:0.012218940029735373 - aha/u_centered_mean:-0.643524740356952 - aha/u_centered_absmean:1.0956782549619675 - aha/u_centered_wmean:-1.2050257960164365e-08 - aha/argmax_conf:0.9658242464065552 - self_distillation/raw_jsd_token_mean:0.23516474823312214 - self_distillation/weighted_jsd_token_mean:0.23516474823312214 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:166.69791666666666 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:1.7593257427215576 - timing_s/update_actor/student_forward:46.57575424859533 - timing_s/update_actor/teacher_forward:74.38925112469587 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:58.730209626373835 - timing_s/update_actor/loss_compute:0.05592734809033573 - timing_s/update_actor/backward:93.16725703992415 - timing_s/update_actor/optimizer_step:0.08467271400149912 - timing_s/update_actor/teacher_ema_update:3.8583006244152784e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:83.69644260406494 - perf/max_memory_reserved_gb:95.62109375 - perf/cpu_memory_used_gb:356.3128433227539 - actor/lr:2e-06 - training/global_step:13 - training/epoch:0 - response_length/mean:166.6979217529297 - response_length/max:1024.0 - response_length/min:4.0 - response_length/clip_ratio:0.03125 - response_length_non_aborted/mean:166.6979217529297 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:4.0 - response_length_non_aborted/clip_ratio:0.03125 - response/aborted_ratio:0.0 - prompt_length/mean:3438.354248046875 - prompt_length/max:4384.0 - prompt_length/min:3203.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:5.168002098798752e-05 - timing_s/agent_loop/generate_sequences/min:10.676396052003838 - timing_s/agent_loop/generate_sequences/max:25.30334771599155 - timing_s/agent_loop/generate_sequences/mean:15.713549805571043 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:25.30334771599155 - timing_s/agent_loop/[36m(TaskRunner pid=229704)[0m Training Progress:  27%|██▋       | 14/51 [1:26:37<3:51:26, 375.31s/it]
[36m(TaskRunner pid=229704)[0m Training Progress:  29%|██▉       | 15/51 [1:33:06<3:47:36, 379.35s/it]
slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3360 - timing_s/agent_loop/slowest/response_length:1024 - timing_s/gen:37.65631132299313 - timing_s/adv:24.835725978016853 - timing_s/update_actor:312.6938201300218 - timing_s/dump_rollout_generations:0.052254456968512386 - timing_s/step:375.26490635896334 - timing_s/stop_profile:2.325198147445917e-05 - timing_per_token_ms/update_actor:0.90351740217005 - timing_per_token_ms/gen:2.353078255514162 - timing_per_token_ms/adv:0.07176192547500428 - perf/total_num_tokens:346085 - perf/time_per_step:375.26490635896334 - perf/throughput:461.12092302730406
[36m(TaskRunner pid=229704)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-center-Qwen3.5-4B-6karmA/14.jsonl
[36m(TaskRunner pid=229704)[0m step:14 - global_seqlen/min:344090 - global_seqlen/max:344090 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:344090 - global_seqlen/balanced_max:344090 - global_seqlen/mean:344090.0 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:2.2707002138098082 - rollout_corr/training_log_ppl:0.7933816447233161 - rollout_corr/kl:0.022913873498813093 - rollout_corr/k3_kl:0.0256968288773957 - rollout_corr/rollout_ppl:2.2196903886894384 - rollout_corr/rollout_log_ppl:0.7704677684232593 - rollout_corr/log_ppl_diff:0.022913876300056774 - rollout_corr/log_ppl_abs_diff:0.03184743784368038 - rollout_corr/log_ppl_diff_max:0.080802321434021 - rollout_corr/log_ppl_diff_min:-0.11599764227867126 - rollout_corr/ppl_ratio:1.0236452997972567 - rollout_corr/chi2_token:0.08346470383306344 - rollout_corr/chi2_seq:4.879673059408863 - actor/pg_loss:0.2347502373765262 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.2347502373765262 - actor/vopd_loss_weighted:0.2347502373765262 - actor/policy_fallback_fraction:0.0 - aha/u_mean:-0.9316214437130839 - aha/u_neg_valley_frac:0.5493181984250745 - aha/floor_clamped_frac:0.0 - aha/q_tail_mass:0.009954866163000156 - aha/u_centered_mean:-0.6666008155637732 - aha/u_centered_absmean:1.1052811549355586 - aha/u_centered_wmean:-2.0489230491647452e-08 - aha/argmax_conf:0.9765154123306274 - self_distillation/raw_jsd_token_mean:0.23475023737652614 - self_distillation/weighted_jsd_token_mean:0.23475023737652614 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:194.83333333333334 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:1.198207139968872 - timing_s/update_actor/student_forward:47.91520190460142 - timing_s/update_actor/teacher_forward:74.65146108891349 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:58.06770874990616 - timing_s/update_actor/loss_compute:0.0567147511173971 - timing_s/update_actor/backward:89.56181823293446 - timing_s/update_actor/optimizer_step:0.08560404001036659 - timing_s/update_actor/teacher_ema_update:6.047298666089773e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:83.69644260406494 - perf/max_memory_reserved_gb:95.62109375 - perf/cpu_memory_used_gb:355.4997978210449 - actor/lr:2e-06 - training/global_step:14 - training/epoch:0 - response_length/mean:194.8333282470703 - response_length/max:1024.0 - response_length/min:4.0 - response_length/clip_ratio:0.02083333395421505 - response_length_non_aborted/mean:194.8333282470703 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:4.0 - response_length_non_aborted/clip_ratio:0.02083333395421505 - response/aborted_ratio:0.0 - prompt_length/mean:3389.4375 - prompt_length/max:3960.0 - prompt_length/min:3155.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:1.941696973517537e-05 - timing_s/agent_loop/generate_sequences/min:6.164256356016267 - timing_s/agent_loop/generate_sequences/max:26.675567233003676 - timing_s/agent_loop/generate_sequences/mean:14.712285229761013 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:26.675567233003676 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3350 - timing_s/agent_loop/slowest/response_length:1018 - timing_s/gen:38.422093225992285 - timing_s/adv:22.76629680104088 - timing_s/update_actor:311.4581293450319 - timing_s/dump_rollout_generations:0.054776737990323454 - timing_s/step:372.72834726795554 - timing_s/stop_profile:3.078195732086897e-05 - timing_per_token_ms/update_actor:0.9051647224418958 - timing_per_token_ms/gen:2.0542179868473207 - timing_per_token_ms/adv:0.06616378505926031 - perf/total_num_tokens:344090 - perf/time_per_step:372.72834726795554 - perf/throughput:461.58281563788955
[36m(TaskRunner pid=229704)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-center-Qwen3.5-4B-6karmA/15.jsonl
[36m(TaskRunner pid=229704)[0m local_global_step_folder: /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/checkpoints/Aha-center-Qwen3.5-4B-6karmA/global_step_15
[36m(TaskRunner pid=229704)[0m step:15 - global_seqlen/min:344801 - global_seqlen/max:344801 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:344801 - global_seqlen/balanced_max:344801 - global_seqlen/mean:344801.0 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:2.348256660004457 - rollout_corr/training_log_ppl:0.816518765874207 - rollout_corr/kl:0.01067344731442669 - rollout_corr/k3_kl:0.030959250216255896 - rollout_corr/rollout_ppl:2.314613594363133 - rollout_corr/rollout_log_ppl:0.8058453118428588 - rollout_corr/log_ppl_diff:0.010673454031348228 - rollout_corr/log_ppl_abs_diff:0.04230869188904762 - rollout_corr/log_ppl_diff_max:0.14042234420776367 - rollout_corr/log_ppl_diff_min:-0.2508953809738159 - rollout_corr/ppl_ratio:1.0124828505019348 - rollout_corr/chi2_token:0.12578188069164753 - rollout_corr/chi2_seq:1.3572324172904093 - actor/pg_loss:0.216446346033384 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.216446346033384 - actor/vopd_loss_weighted:0.216446346033384 - actor/policy_fallback_fraction:0.0 - aha/u_mean:-0.8763912349168095 - aha/u_neg_valley_frac:0.5324893312839171 - aha/floor_clamped_frac:0.0 - aha/q_tail_mass:0.011565974372324797 - aha/u_centered_mean:-0.6065600229000362 - aha/u_centered_absmean:1.0137944280480344 - aha/u_centered_wmean:-1.649715579522699e-08 - aha/argmax_conf:0.9686248898506165 - self_distillation/raw_jsd_token_mean:0.21644634603338395 - self_distillation/weighted_jsd_token_mean:0.21644634603338395 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:209.03125 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:1.0009371042251587 - timing_s/update_actor/student_forward:43.27035411493853 - timing_s/update_actor/teacher_forward:73.53248841292225 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:60.74112996907206 - timing_s/update_actor/loss_compute:0.057275581115391105 - timing_s/update_actor/backward:92.79699876799714 - timing_s/update_actor/optimizer_step:0.0855208290158771 - timing_s/update_actor/teacher_ema_update:5.7519006077200174e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:83.69644260406494 - perf/max_memory_reserved_gb:95.62109375 - perf/cpu_memory_used_gb:343.1199264526367 - actor/lr:2e-06 - training/global_step:15 - training/epoch:0 - response_length/mean:209.03125 - response_length/max:1024.0 - response_length/min:4.0 - response_length/clip_ratio:0.0416666679084301 - response_length_non_aborted/mean:209.03125 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:4.0 - response_length_non_aborted/clip_ratio:0.0416666679084301 - response/aborted_ratio:0.0 - prompt_length/mean:3382.645751953125 - prompt_length/max:3970.0 - prompt_length/min:3156.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:4.716502735391259e-05 - timing_s/agent_loop/generate_sequences/min:7.4216855260310695 - timing_s/agent_loop/generate_sequences/max:25.13368372397963 - timing_s/agent_loop/generate_sequences/mean:14.605818220446963 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:25.13368372397963 - timing_s/agent_loop/slowest/tool[36m(WorkerDict pid=262791)[0m /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/verl/utils/device.py:134: FutureWarning: torch.cuda._set_allocator_settings is deprecated. Use torch._C._accelerator_setAllocatorSettings instead.
[36m(WorkerDict pid=262791)[0m   torch.cuda.memory._set_allocator_settings(f"expandable_segments:{enable}")
[36m(TaskRunner pid=229704)[0m Training Progress:  31%|███▏      | 16/51 [1:39:23<3:40:56, 378.75s/it]
[36m(WorkerDict pid=262772)[0m /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/verl/utils/device.py:134: FutureWarning: torch.cuda._set_allocator_settings is deprecated. Use torch._C._accelerator_setAllocatorSettings instead.
[36m(WorkerDict pid=262772)[0m   torch.cuda.memory._set_allocator_settings(f"expandable_segments:{enable}")
[36m(TaskRunner pid=229704)[0m Training Progress:  33%|███▎      | 17/51 [1:45:30<3:32:31, 375.05s/it]
_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3391 - timing_s/agent_loop/slowest/response_length:1019 - timing_s/gen:36.74586821399862 - timing_s/adv:24.59234502405161 - timing_s/update_actor:309.2027625250048 - timing_s/dump_rollout_generations:0.05597569199744612 - timing_s/step:370.6250898169819 - timing_s/save_checkpoint:17.64263891900191 - timing_s/stop_profile:3.0422001145780087e-05 - timing_per_token_ms/update_actor:0.8967571512988791 - timing_per_token_ms/gen:1.8311590279562775 - timing_per_token_ms/adv:0.07132329959614854 - perf/total_num_tokens:344801 - perf/time_per_step:370.6250898169819 - perf/throughput:465.16143870651865
[36m(TaskRunner pid=229704)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-center-Qwen3.5-4B-6karmA/16.jsonl
[36m(TaskRunner pid=229704)[0m step:16 - global_seqlen/min:343125 - global_seqlen/max:343125 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:343125 - global_seqlen/balanced_max:343125 - global_seqlen/mean:343125.0 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:2.2593448969225087 - rollout_corr/training_log_ppl:0.7248626083601266 - rollout_corr/kl:-0.00614517096922403 - rollout_corr/k3_kl:0.03398008747366058 - rollout_corr/rollout_ppl:2.234851931532224 - rollout_corr/rollout_log_ppl:0.7310077769992253 - rollout_corr/log_ppl_diff:-0.006145168639098604 - rollout_corr/log_ppl_abs_diff:0.04935637636420628 - rollout_corr/log_ppl_diff_max:0.14956283569335938 - rollout_corr/log_ppl_diff_min:-0.289375901222229 - rollout_corr/ppl_ratio:0.9963467735797167 - rollout_corr/chi2_token:0.19556117368241152 - rollout_corr/chi2_seq:23.82763463879625 - actor/pg_loss:0.17424964971723977 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.17424964971723977 - actor/vopd_loss_weighted:0.17424964971723977 - actor/policy_fallback_fraction:0.0 - aha/u_mean:-1.23517447981673 - aha/u_neg_valley_frac:0.5255363740337392 - aha/floor_clamped_frac:0.0 - aha/q_tail_mass:0.015457579139689889 - aha/u_centered_mean:-0.7112573240107546 - aha/u_centered_absmean:1.0413355448593695 - aha/u_centered_wmean:-3.064925867500105e-08 - aha/argmax_conf:0.9460471868515015 - self_distillation/raw_jsd_token_mean:0.17424964971723966 - self_distillation/weighted_jsd_token_mean:0.17424964971723966 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:153.65625 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:3.4741368293762207 - timing_s/update_actor/student_forward:54.59344933292596 - timing_s/update_actor/teacher_forward:69.88866091781529 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:60.17703510506544 - timing_s/update_actor/loss_compute:0.057068710855674 - timing_s/update_actor/backward:86.9896548492834 - timing_s/update_actor/optimizer_step:0.08489508798811585 - timing_s/update_actor/teacher_ema_update:3.3585994970053434e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:83.69644260406494 - perf/max_memory_reserved_gb:95.62109375 - perf/cpu_memory_used_gb:373.88914489746094 - actor/lr:2e-06 - training/global_step:16 - training/epoch:0 - response_length/mean:153.65625 - response_length/max:1024.0 - response_length/min:4.0 - response_length/clip_ratio:0.03125 - response_length_non_aborted/mean:153.65625 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:4.0 - response_length_non_aborted/clip_ratio:0.03125 - response/aborted_ratio:0.0 - prompt_length/mean:3420.5625 - prompt_length/max:4018.0 - prompt_length/min:3171.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:2.6636989787220955e-05 - timing_s/agent_loop/generate_sequences/min:2.9409217039938085 - timing_s/agent_loop/generate_sequences/max:24.674836259975564 - timing_s/agent_loop/generate_sequences/mean:12.98529106735623 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:24.674836259975564 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:4003 - timing_s/agent_loop/slowest/response_length:1024 - timing_s/gen:34.01626543002203 - timing_s/adv:22.686830532969907 - timing_s/update_actor:320.1923221020261 - timing_s/dump_rollout_generations:0.062378045986406505 - timing_s/step:376.9810302610276 - timing_s/stop_profile:3.134302096441388e-05 - timing_per_token_ms/update_actor:0.9331652374558137 - timing_per_token_ms/gen:2.3060311456865317 - timing_per_token_ms/adv:0.06611826749135127 - perf/total_num_tokens:343125 - perf/time_per_step:376.9810302610276 - perf/throughput:455.0958436322576
[36m(TaskRunner pid=229704)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-center-Qwen3.5-4B-6karmA/17.jsonl
[36m(TaskRunner pid=229704)[0m step:17 - global_seqlen/min:346841 - global_seqlen/max:346841 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:346841 - global_seqlen/balanced_max:346841 - global_seqlen/mean:346841.0 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:2.6439730897545815 - rollout_corr/training_log_ppl:0.8871003892272711 - rollout_corr/kl:0.01581292821841392 - rollout_corr/k3_kl:0.029036124285388116 - rollout_corr/rollout_ppl:2.59187883635362 - rollout_corr/rollout_log_ppl:0.8712874675790468 - rollout_corr/log_ppl_diff:0.015812921648224194 - rollout_corr/log_ppl_abs_diff:0.03735622949898243 - rollout_corr/log_ppl_diff_max:0.16696065664291382 - rollout_corr/log_ppl_diff_min:-0.2219313383102417 - rollout_corr/ppl_ratio:1.017135148247083 - rollout_corr/chi2_token:0.11985869146883488 - rollout_corr/chi2_seq:2.5366197216014066 - actor/pg_loss:0.20889495604690947 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.20889495604690947 - actor/vopd_loss_weighted:0.20889495604690947 - actor/policy_fallback_fraction:0.0 - aha/u_mean:-0.8999843375446895 - aha/u_neg_valley_frac:0.5338645827335616 - aha/floor_clamped_frac:0.0 - aha/q_tail_mass:0.008936078018425478 - aha/u_centered_mean:-0.6175240714801475 - aha/u_centered_absmean:1.0084367752230416 - aha/u_centered_wmean:-2.329498745261514e-08 - aha/argmax_conf:0.9762049317359924 - self_distillation/raw_jsd_token_mean:0.2088949560469094 - self_distillation/weighted_jsd_token_mean:0.2088949560469094 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:168.84375 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:1.1104891300201416 - timing_s/update_actor/student_forward:57.47912050620653 - timing_s/update_actor/teacher_forward:64.85388692904962 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:62.71329280396458 - timing_s/update_actor/loss_compute:0.05791798618156463 - timing_s/update_actor/backward:88.34269170823973 - timing_s/update_actor/optimizer_step:0.08522194699617103 - timing_s/update_actor/teacher_ema_update:4.203803837299347e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:84.20336103439331 - perf/max_memory_reserved_gb:96.677734375 - perf/cpu_memory_used_gb:346.0045051574707 - actor/lr:2e-06 - training/global_step:17 - training/epoch:0 - response_length/mean:168.84375 - response_length/max:1024.0 - response_length/min:4.0 - response_length/clip_ratio:0.02083333395421505 - response_length_non_aborted/mean:168.84375 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:4.0 - response_length_non_aborted/clip_ratio:0.02083333395421505 - response/aborted_ratio:0.0 - prompt_length/mean:3444.083251953125 - prompt_length/max:5887.0 - prompt_length/min:3204.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:3.190402640029788e-05 - timing_s/agent_loop/generate_sequences/min:6.776558701007161 - timing_s/agent_loop/generate_sequences/max:22.69060328102205 - timing_s/agent_loop/generate_sequences/mean:13.729186144186315 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:22.69060328102205 - timing_s/agent_loop/slowest[36m(TaskRunner pid=229704)[0m Training Progress:  35%|███▌      | 18/51 [1:51:35<3:24:38, 372.07s/it]
[36m(TaskRunner pid=229704)[0m Training Progress:  37%|███▋      | 19/51 [1:57:43<3:17:46, 370.81s/it]
/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3360 - timing_s/agent_loop/slowest/response_length:1024 - timing_s/gen:36.23947825899813 - timing_s/adv:18.42513768200297 - timing_s/update_actor:311.347264394979 - timing_s/dump_rollout_generations:0.05388863297412172 - timing_s/step:366.09484783699736 - timing_s/stop_profile:2.370303263887763e-05 - timing_per_token_ms/update_actor:0.8976656865681364 - timing_per_token_ms/gen:2.2357627403910256 - timing_per_token_ms/adv:0.05312272102203306 - perf/total_num_tokens:346841 - perf/time_per_step:366.09484783699736 - perf/throughput:473.70374378285425
[36m(TaskRunner pid=229704)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-center-Qwen3.5-4B-6karmA/18.jsonl
