Running: Aha-floor-Qwen3.5-4B  (aha_beta=4.0, floor_alpha=0.1)
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/14.jsonl
[36m(TaskRunner pid=949573)[0m step:14 - global_seqlen/min:169015 - global_seqlen/max:171092 - global_seqlen/minmax_diff:2077 - global_seqlen/balanced_min:170053 - global_seqlen/balanced_max:170054 - global_seqlen/mean:170053.5 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:4.879198062804438 - rollout_corr/training_log_ppl:1.4441777698455318 - rollout_corr/kl:0.3019518893091909 - rollout_corr/k3_kl:0.27571907303025645 - rollout_corr/rollout_ppl:3.293405932764853 - rollout_corr/rollout_log_ppl:1.1115726540165562 - rollout_corr/log_ppl_diff:0.3326051206358017 - rollout_corr/log_ppl_abs_diff:0.3337145740947416 - rollout_corr/log_ppl_diff_max:2.0483956336975098 - rollout_corr/log_ppl_diff_min:-0.28957808017730713 - rollout_corr/ppl_ratio:1.4449551432363448 - rollout_corr/chi2_token:4.096001692356602 - rollout_corr/chi2_seq:-0.6867513368206639 - actor/pg_loss:0.24390298882887387 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.24390298882887387 - actor/vopd_loss_weighted:0.24390298882887387 - actor/policy_fallback_fraction:0.0 - aha/u_mean:-0.12576912895442105 - aha/u_neg_valley_frac:0.5395435873539217 - aha/floor_clamped_frac:0.5395435873539217 - aha/q_tail_mass:0.0032834095782750556 - aha/argmax_conf:0.6560009121894836 - self_distillation/raw_jsd_token_mean:0.2433518402038082 - self_distillation/weighted_jsd_token_mean:0.2433518402038082 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:2597.0806451612902 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:0.8699931502342224 - timing_s/update_actor/student_forward:13.137163002975285 - timing_s/update_actor/teacher_forward:17.405490956021822 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:17.32681906099606 - timing_s/update_actor/loss_compute:0.01857107503747102 - timing_s/update_actor/backward:32.504925833956804 - timing_s/update_actor/optimizer_step:0.08736390099511482 - timing_s/update_actor/teacher_ema_update:4.779599839821458e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:121.130624294281 - perf/max_memory_reserved_gb:138.98828125 - perf/cpu_memory_used_gb:315.47898864746094 - actor/lr:2e-06 - training/global_step:14 - training/epoch:0 - response_length/mean:209.66015625 - response_length/max:1024.0 - response_length/min:3.0 - response_length/clip_ratio:0.0065104165114462376 - response_length_non_aborted/mean:209.66015625 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:3.0 - response_length_non_aborted/clip_ratio:0.0065104165114462376 - response/aborted_ratio:0.0 - prompt_length/mean:233.1875 - prompt_length/max:498.0 - prompt_length/min:103.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:5.837000207975507e-05 - timing_s/agent_loop/generate_sequences/min:2.3258998439996503 - timing_s/agent_loop/generate_sequences/max:27.882048372004647 - timing_s/agent_loop/generate_sequences/mean:14.585746417174315 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:27.882048372004647 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:293 - timing_s/agent_loop/slowest/response_[36m(TaskRunner pid=949573)[0m Training Progress:  37%|███▋      | 15/41 [39:53<1:08:46, 158.70s/it]
[36m(WorkerDict pid=961244)[0m /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/verl/utils/device.py:134: FutureWarning: torch.cuda._set_allocator_settings is deprecated. Use torch._C._accelerator_setAllocatorSettings instead.
[36m(WorkerDict pid=961244)[0m   torch.cuda.memory._set_allocator_settings(f"expandable_segments:{enable}")
[36m(TaskRunner pid=949573)[0m Training Progress:  39%|███▉      | 16/41 [42:22<1:04:49, 155.59s/it]
[36m(WorkerDict pid=961243)[0m /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/verl/utils/device.py:134: FutureWarning: torch.cuda._set_allocator_settings is deprecated. Use torch._C._accelerator_setAllocatorSettings instead.
[36m(WorkerDict pid=961243)[0m   torch.cuda.memory._set_allocator_settings(f"expandable_segments:{enable}")
length:1024 - timing_s/gen:34.63860083199688 - timing_s/adv:13.449098611992667 - timing_s/update_actor:89.175191361006 - timing_s/dump_rollout_generations:0.2811153100046795 - timing_s/step:137.65113423099683 - timing_s/stop_profile:2.4524008040316403e-05 - timing_per_token_ms/update_actor:0.26219745950834883 - timing_per_token_ms/adv:0.03954372774448238 - timing_per_token_ms/gen:0.21512120204445986 - perf/total_num_tokens:340107 - perf/time_per_step:137.65113423099683 - perf/throughput:1235.3948331048816
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/15.jsonl
[36m(TaskRunner pid=949573)[0m local_global_step_folder: /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/checkpoints/Aha-floor-Qwen3.5-4B/global_step_15
[36m(TaskRunner pid=949573)[0m step:15 - global_seqlen/min:180769 - global_seqlen/max:196279 - global_seqlen/minmax_diff:15510 - global_seqlen/balanced_min:188524 - global_seqlen/balanced_max:188524 - global_seqlen/mean:188524.0 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:4.336578425239114 - rollout_corr/training_log_ppl:1.3652427599710577 - rollout_corr/kl:0.2775449443827657 - rollout_corr/k3_kl:0.2895976876949563 - rollout_corr/rollout_ppl:3.0655312958885643 - rollout_corr/rollout_log_ppl:1.056771143394358 - rollout_corr/log_ppl_diff:0.3084716141662177 - rollout_corr/log_ppl_abs_diff:0.3087095863678876 - rollout_corr/log_ppl_diff_max:1.301428198814392 - rollout_corr/log_ppl_diff_min:-0.011487841606140137 - rollout_corr/ppl_ratio:1.4002402354689205 - rollout_corr/chi2_token:64.45641967303612 - rollout_corr/chi2_seq:-0.885605332605979 - actor/pg_loss:0.21995515531549853 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.21995515531549853 - actor/vopd_loss_weighted:0.21995515531549853 - actor/policy_fallback_fraction:0.0 - aha/u_mean:-0.10880487330038757 - aha/u_neg_valley_frac:0.5356890642467667 - aha/floor_clamped_frac:0.5356890642467667 - aha/q_tail_mass:0.0033679203736349285 - aha/argmax_conf:0.6697415113449097 - self_distillation/raw_jsd_token_mean:0.21956470740192074 - self_distillation/weighted_jsd_token_mean:0.21956470740192074 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:2716.5882352941176 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:0.5857135057449341 - timing_s/update_actor/student_forward:14.890557761915261 - timing_s/update_actor/teacher_forward:20.001727739960188 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:19.677524286991684 - timing_s/update_actor/loss_compute:0.020336026980658062 - timing_s/update_actor/backward:36.34143074799795 - timing_s/update_actor/optimizer_step:0.08590886399906594 - timing_s/update_actor/teacher_ema_update:4.261800495442003e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:121.130624294281 - perf/max_memory_reserved_gb:138.98828125 - perf/cpu_memory_used_gb:318.9934959411621 - actor/lr:2e-06 - training/global_step:15 - training/epoch:0 - response_length/mean:240.53125 - response_length/max:1024.0 - response_length/min:3.0 - response_length/clip_ratio:0.02473958395421505 - response_length_non_aborted/mean:240.53125 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:3.0 - response_length_non_aborted/clip_ratio:0.02473958395421505 - response/aborted_ratio:0.0 - prompt_length/mean:250.4166717529297 - prompt_length/max:498.0 - prompt_length/min:135.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:3.079199814237654e-05 - timing_s/agent_loop/generate_sequences/min:2.196439787003328 - timing_s/agent_loop/generate_sequences/max:30.623689830012154 - timing_s/agent_loop/generate_sequences/mean:16.497915105359464 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:30.623689830012154 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:183 - timing_s/agent_loop/slowest/response_length:1024 - timing_s/gen:36.745147859997815 - timing_s/adv:13.00629412199487 - timing_s/update_actor:100.12552549499378 - timing_s/dump_rollout_generations:0.2840959409950301 - timing_s/step:150.27395225899818 - timing_s/save_checkpoint:16.974858575995313 - timing_s/stop_profile:3.507800283841789e-05 - timing_per_token_ms/update_actor:0.26555113803811126 - timing_per_token_ms/adv:0.03449506196026731 - timing_per_token_ms/gen:0.19891487949849407 - perf/total_num_tokens:377048 - perf/time_per_step:150.27395225899818 - perf/throughput:1254.5354478670902
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/16.jsonl
[36m(TaskRunner pid=949573)[0m step:16 - global_seqlen/min:183482 - global_seqlen/max:187540 - global_seqlen/minmax_diff:4058 - global_seqlen/balanced_min:185511 - global_seqlen/balanced_max:185511 - global_seqlen/mean:185511.0 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:6.252463936805725 - rollout_corr/training_log_ppl:1.464142898718516 - rollout_corr/kl:0.29110495068810205 - rollout_corr/k3_kl:0.27461781894618814 - rollout_corr/rollout_ppl:4.701760985634544 - rollout_corr/rollout_log_ppl:1.146406958500544 - rollout_corr/log_ppl_diff:0.31773593231584085 - rollout_corr/log_ppl_abs_diff:0.31831466135653586 - rollout_corr/log_ppl_diff_max:1.3402726650238037 - rollout_corr/log_ppl_diff_min:-0.09860914945602417 - rollout_corr/ppl_ratio:1.417011275435939 - rollout_corr/chi2_token:6.233633996862354 - rollout_corr/chi2_seq:-0.8736456831296284 - actor/pg_loss:0.24054213859684145 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.24054213859684145 - actor/vopd_loss_weighted:0.24054213859684145 - actor/policy_fallback_fraction:0.0 - aha/u_mean:-0.06958086122617577 - aha/u_neg_valley_frac:0.5177259183291233 - aha/floor_clamped_frac:0.5177259183291233 - aha/q_tail_mass:0.0032857141349902095 - aha/argmax_conf:0.6756607294082642 - self_distillation/raw_jsd_token_mean:0.24015711405963608 - self_distillation/weighted_jsd_token_mean:0.24015711405963608 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:2689.5454545454545 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:0.7268665432929993 - timing_s/update_actor/student_forward:14.578186430007918 - timing_s/update_actor/teacher_forward:19.482484257081524 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:19.331304809064022 - timing_s/update_actor/loss_compute:0.019813642036751844 - timing_s/update_actor/backward:35.82905178699002 - timing_s/update_actor/optimizer_step:0.08583810499112587 - timing_s/update_actor/teacher_ema_update:4.38699935330078e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:121.130624294281 - perf/max_memory_reserved_gb:138.98828125 - perf/cpu_memory_used_gb:320.44747161865234 - actor/lr:2e-06 - training/global_step:16 - training/epoch:0 - response_length/mean:231.1328125 - response_length/max:1024.0 - response_length/min:3.0 - response_length/clip_ratio:0.014322916977107525 - response_length_non_aborted/mean:231.1328125 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:3.0 - response_length_non_aborted/clip_ratio:0.014322916977107525 - response/aborted_ratio:0.0 - prompt_length/mean:251.96875 - prompt_length/max:791.0 - prompt_length/min:134.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:3.089199890382588e-05 - timing_s/agent_loop/generate_sequences/min:1.887147758010542 - timing_s/agent_loop/generate_sequences/max:29.786887925001793 - timing_s/agent_loop/generate_sequences/mean:16.427512485291118 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:29.786887925001793 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:286 - timing_s/agent_loop/slowest/response_le[36m(TaskRunner pid=949573)[0m Training Progress:  41%|████▏     | 17/41 [45:14<1:04:16, 160.69s/it]
[36m(TaskRunner pid=949573)[0m Training Progress:  44%|████▍     | 18/41 [47:51<1:01:05, 159.39s/it]
ngth:1024 - timing_s/gen:35.84662507601024 - timing_s/adv:12.629753674991662 - timing_s/update_actor:99.44935817699297 - timing_s/dump_rollout_generations:0.28979624500789214 - timing_s/step:148.32071669700963 - timing_s/stop_profile:2.4995009880512953e-05 - timing_per_token_ms/update_actor:0.2680416745556678 - timing_per_token_ms/adv:0.03404044416501356 - timing_per_token_ms/gen:0.2019414403470804 - perf/total_num_tokens:371022 - perf/time_per_step:148.32071669700963 - perf/throughput:1250.7423381654964
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/17.jsonl
[36m(TaskRunner pid=949573)[0m step:17 - global_seqlen/min:210424 - global_seqlen/max:219995 - global_seqlen/minmax_diff:9571 - global_seqlen/balanced_min:215198 - global_seqlen/balanced_max:215221 - global_seqlen/mean:215209.5 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:6.096457897088467 - rollout_corr/training_log_ppl:1.6171067662728138 - rollout_corr/kl:0.296793431807787 - rollout_corr/k3_kl:0.273881081205148 - rollout_corr/rollout_ppl:4.131019809307197 - rollout_corr/rollout_log_ppl:1.282995967528759 - rollout_corr/log_ppl_diff:0.3341108086124922 - rollout_corr/log_ppl_abs_diff:0.3389527428990755 - rollout_corr/log_ppl_diff_max:1.4515337944030762 - rollout_corr/log_ppl_diff_min:-0.9747446775436401 - rollout_corr/ppl_ratio:1.4562949064450388 - rollout_corr/chi2_token:2.850164063465901 - rollout_corr/chi2_seq:4.3335874149432545 - actor/pg_loss:0.2205058634087133 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.2205058634087133 - actor/vopd_loss_weighted:0.2205058634087133 - actor/policy_fallback_fraction:0.0 - aha/u_mean:-0.059971115129510276 - aha/u_neg_valley_frac:0.5072819170279381 - aha/floor_clamped_frac:0.5072819170279381 - aha/q_tail_mass:0.00460054900479288 - aha/argmax_conf:0.6550970673561096 - self_distillation/raw_jsd_token_mean:0.22377889374127755 - self_distillation/weighted_jsd_token_mean:0.22377889374127755 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:2455.7307692307695 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:0.7101096510887146 - timing_s/update_actor/student_forward:17.76891060898197 - timing_s/update_actor/teacher_forward:23.299607042004936 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:22.997337819993845 - timing_s/update_actor/loss_compute:0.023688968998612836 - timing_s/update_actor/backward:44.54524088499602 - timing_s/update_actor/optimizer_step:0.08647120399109554 - timing_s/update_actor/teacher_ema_update:6.608098919969052e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:121.130624294281 - perf/max_memory_reserved_gb:138.98828125 - perf/cpu_memory_used_gb:323.8779067993164 - actor/lr:2e-06 - training/global_step:17 - training/epoch:0 - response_length/mean:249.41015625 - response_length/max:1024.0 - response_length/min:2.0 - response_length/clip_ratio:0.0234375 - response_length_non_aborted/mean:249.41015625 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:2.0 - response_length_non_aborted/clip_ratio:0.0234375 - response/aborted_ratio:0.0 - prompt_length/mean:311.03125 - prompt_length/max:3329.0 - prompt_length/min:127.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:2.423400292173028e-05 - timing_s/agent_loop/generate_sequences/min:1.5151415040018037 - timing_s/agent_loop/generate_sequences/max:31.34425413000281 - timing_s/agent_loop/generate_sequences/mean:16.235399093915436 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:31.34425413000281 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:286 - timing_s/agent_loop/slowest/response_length:1024 - timing_s/gen:38.703701603997615 - timing_s/adv:14.73358427498897 - timing_s/update_actor:118.52000258299813 - timing_s/dump_rollout_generations:0.45680851199722383 - timing_s/step:172.52378039699397 - timing_s/stop_profile:2.432400651741773e-05 - timing_per_token_ms/update_actor:0.27535959746897354 - timing_per_token_ms/adv:0.03423079435384816 - timing_per_token_ms/gen:0.20205851098684718 - perf/total_num_tokens:430419 - perf/time_per_step:172.52378039699397 - perf/throughput:1247.4193383937104
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/18.jsonl
[36m(TaskRunner pid=949573)[0m step:18 - global_seqlen/min:191721 - global_seqlen/max:210223 - global_seqlen/minmax_diff:18502 - global_seqlen/balanced_min:200970 - global_seqlen/balanced_max:200974 - global_seqlen/mean:200972.0 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:7.704339365164438 - rollout_corr/training_log_ppl:1.7965626501374774 - rollout_corr/kl:0.33959638327360153 - rollout_corr/k3_kl:0.33254918290509117 - rollout_corr/rollout_ppl:4.869854913817512 - rollout_corr/rollout_log_ppl:1.4189973639117346 - rollout_corr/log_ppl_diff:0.3775652654262053 - rollout_corr/log_ppl_abs_diff:0.38668221049010754 - rollout_corr/log_ppl_diff_max:2.1620988845825195 - rollout_corr/log_ppl_diff_min:-1.742136001586914 - rollout_corr/ppl_ratio:1.5368720144033432 - rollout_corr/chi2_token:13.571865037083626 - rollout_corr/chi2_seq:1.2978984788060188 - actor/pg_loss:0.23359441730038574 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.23359441730038574 - actor/vopd_loss_weighted:0.23359441730038574 - actor/policy_fallback_fraction:0.0 - aha/u_mean:-0.027901194691164873 - aha/u_neg_valley_frac:0.498100602792369 - aha/floor_clamped_frac:0.498100602792369 - aha/q_tail_mass:0.005432317704415052 - aha/argmax_conf:0.6140050292015076 - self_distillation/raw_jsd_token_mean:0.23325776991744834 - self_distillation/weighted_jsd_token_mean:0.23325776991744834 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:2980.0 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:0.6486473679542542 - timing_s/update_actor/student_forward:15.44323737101513 - timing_s/update_actor/teacher_forward:21.97096545797831 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:21.699354987067636 - timing_s/update_actor/loss_compute:0.021727449988247827 - timing_s/update_actor/backward:38.140037767996546 - timing_s/update_actor/optimizer_step:0.08725678100017831 - timing_s/update_actor/teacher_ema_update:4.9238005885854363e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:121.130624294281 - perf/max_memory_reserved_gb:138.98828125 - perf/cpu_memory_used_gb:322.04382705688477 - actor/lr:2e-06 - training/global_step:18 - training/epoch:0 - response_length/mean:279.375 - response_length/max:1024.0 - response_length/min:2.0 - response_length/clip_ratio:0.0338541679084301 - response_length_non_aborted/mean:279.375 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:2.0 - response_length_non_aborted/clip_ratio:0.0338541679084301 - response/aborted_ratio:0.0 - prompt_length/mean:243.9895782470703 - prompt_length/max:523.0 - prompt_length/min:167.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:3.283499972894788e-05 - timing_s/agent_loop/generate_sequences/min:2.113413279002998 - timing_s/agent_loop/generate_sequences/max:33.322913739000796 - timing_s/agent_loop/generate_sequences/mean:17.615759099709447 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:33.322913739000796 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:215 - timing_s/agent_loop/slowest/response_length:1024 - timi[36m(TaskRunner pid=949573)[0m Training Progress:  46%|████▋     | 19/41 [50:51<1:00:43, 165.63s/it]
[36m(TaskRunner pid=949573)[0m Training Progress:  49%|████▉     | 20/41 [53:56<1:00:02, 171.54s/it]
ng_s/gen:39.68098135400214 - timing_s/adv:12.91281412099488 - timing_s/update_actor:102.80929786599881 - timing_s/dump_rollout_generations:0.2877180239884183 - timing_s/step:156.3059621170105 - timing_s/stop_profile:2.4192995624616742e-05 - timing_per_token_ms/update_actor:0.2557801531208298 - timing_per_token_ms/adv:0.03212590341190534 - timing_per_token_ms/gen:0.18494118826436495 - perf/total_num_tokens:401944 - perf/time_per_step:156.3059621170105 - perf/throughput:1285.7602952442246
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/19.jsonl
