Running: OPSA-Qwen3.5-4B-think  (mode=entropy frac=0.2 adv=[-1.0,-0.5])
[36m(TaskRunner pid=929411)[0m Training Progress:  16%|█▌        | 18/114 [55:34<5:00:09, 187.60s/it]

[36m(TaskRunner pid=929411)[0m Dumped generations to /scratch/nkw3mr/Vision-OPD-OPSA/rollouts/OPSA-Qwen3.5-4B-think/17.jsonl
[36m(TaskRunner pid=929411)[0m step:17 - global_seqlen/min:330056 - global_seqlen/max:330056 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:330056 - global_seqlen/balanced_max:330056 - global_seqlen/mean:330056.0 - actor/entropy:0.09411775297485292 - perf/mfu/actor_infer:0 - opsa/selected_tokens:21880.0 - opsa/selected_fraction:0.2 - opsa/advantage_mean:-0.5194237745658136 - opsa/sel_logp_mean:-0.7612002078096435 - opsa/zero_sel_responses:0.0 - opsa/sel_entropy_mean:0.31899571418762207 - opsa/sel_entropy_max:8.211467742919922 - opsa/sel_entropy_min:0.0 - training/rollout_probs_diff_valid:1 - training/rollout_probs_diff_max:0.9999991655349731 - training/rollout_probs_diff_mean:0.03219632804393768 - training/rollout_probs_diff_std:0.13779471814632416 - training/rollout_actor_probs_pearson_corr:0.6047933101654053 - rollout_corr/training_ppl:1.4477946143597364 - rollout_corr/training_log_ppl:0.3425047245109454 - rollout_corr/kl:0.28009170154109597 - rollout_corr/k3_kl:0.25041783521010075 - rollout_corr/rollout_ppl:1.0653627160936594 - rollout_corr/rollout_log_ppl:0.06241302089620149 - rollout_corr/log_ppl_diff:0.2800917048298288 - rollout_corr/log_ppl_abs_diff:0.2800917048298288 - rollout_corr/log_ppl_diff_max:0.6845079660415649 - rollout_corr/log_ppl_diff_min:0.017558809369802475 - rollout_corr/ppl_ratio:1.3514214158058167 - rollout_corr/chi2_token:3.190130701288581 - rollout_corr/chi2_seq:-1.0 - actor/pg_loss:0.521488537080586 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.521488537080586 - actor/vopd_loss_weighted:0.521488537080586 - opsa/selection_level:1.0 - opsa/micro_selected_tokens:341.875 - opsa/clipfrac:0.0 - self_distillation/num_distill_tokens:341.875 - actor/grad_norm:62.913421630859375 - timing_s/update_actor/student_forward:25.830896978994133 - timing_s/update_actor/teacher_forward:0.0 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/loss_compute:0.019872511038556695 - timing_s/update_actor/backward:63.296697420984856 - timing_s/update_actor/optimizer_step:0.08497375799925067 - timing_s/update_actor/teacher_ema_update:4.964899562764913e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:80.67080640792847 - perf/max_memory_reserved_gb:89.205078125 - perf/cpu_memory_used_gb:245.85458755493164 - actor/lr:1e-06 - training/global_step:17 - training/epoch:0 - response_length/mean:1709.375 - response_length/max:4096.0 - response_length/min:71.0 - response_length/clip_ratio:0.265625 - response_length_non_aborted/mean:1709.375 - response_length_non_aborted/max:4096.0 - response_length_non_aborted/min:71.0 - response_length_non_aborted/clip_ratio:0.265625 - response/aborted_ratio:0.0 - prompt_length/mean:3447.75 - prompt_length/max:4864.0 - prompt_length/min:3156.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - critic/advantages/mean:-0.10388476401567459 - critic/advantages/max:0.0 - critic/advantages/min:-1.0 - timing_s/start_profile:3.2463998650200665e-05 - timing_s/agent_loop/generate_sequences/min:7.967307354003424 - timing_s/agent_loop/generate_sequences/max:60.35576910400414 - timing_s/agent_loop/generate_sequences/mean:29.099090115797253 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:60.35576910400414 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3344 - timing_s/agent_loop/slowest/response_length:4096 - timing_s/gen:66.68639774501207 - timing_s/old_log_prob:26.439154395993683 - timing_s/adv:0.002968094006064348 - timing_s/update_actor:98.13792519099661 - timing_s/dump_rollout_generations:0.06640931499714497 - timing_s/step:191.34730915400723 - timing_s/stop_profile:3.0472001526504755e-05 - timing_per_token_ms/update_actor:0.297337194872981 - timing_per_token_ms/adv:8.992698227162506e-06 - timing_per_token_ms/gen:0.6095648788392328 - perf/total_num_tokens:330056 - perf/time_per_step:191.34730915400723 - perf/throughput:862.4526821392406
[36m(TaskRunner pid=929411)[0m Dumped generations to /scratch/nkw3mr/Vision-OPD-OPSA/rollouts/OPSA-Qwen3.5-4B-think/18.jsonl
[36m(TaskRunner pid=929411)[0m step:18 - global_seqlen/min:313437 - global_seqlen/max:313437 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:313437 - global_seqlen/balanced_max:313437 - global_seqlen/mean:313437.0 - actor/entropy:0.13365863673971035 - perf/mfu/actor_infer:0 - opsa/selected_tokens:19121.0 - opsa/selected_fraction:0.19999581620592635 - opsa/advantage_mean:-0.5206707857198891 - opsa/sel_logp_mean:-0.7092487787478426 - opsa/zero_sel_responses:0.0 - opsa/sel_entropy_mean:0.33420807123184204 - opsa/sel_entropy_max:8.084068298339844 - opsa/sel_entropy_min:0.0 - training/rollout_probs_diff_valid:1 - training/rollout_probs_diff_max:1.0 - training/rollout_probs_diff_mean:0.033244457095861435 - training/rollout_probs_diff_std:0.1443260759115219 - training/rollout_actor_probs_pearson_corr:0.4999784827232361 - rollout_corr/training_ppl:1.558089841157198 - rollout_corr/training_log_ppl:0.4016436124511529 - rollout_corr/kl:0.3482265249476768 - rollout_corr/k3_kl:0.3031848358659772 - rollout_corr/rollout_ppl:1.0557139106094837 - rollout_corr/rollout_log_ppl:0.05341709683489171 - rollout_corr/log_ppl_diff:0.3482265194761567 - rollout_corr/log_ppl_abs_diff:0.3482265194761567 - rollout_corr/log_ppl_diff_max:1.0135917663574219 - rollout_corr/log_ppl_diff_min:0.018434852361679077 - rollout_corr/ppl_ratio:1.4664086252450943 - rollout_corr/chi2_token:1.3486173013225198 - rollout_corr/chi2_seq:-1.0 - actor/pg_loss:0.5258189579471946 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.5258189579471946 - actor/vopd_loss_weighted:0.5258189579471946 - opsa/selection_level:1.0 - opsa/micro_selected_tokens:298.765625 - opsa/clipfrac:0.0 - self_distillation/num_distill_tokens:298.765625 - actor/grad_norm:72.32736206054688 - timing_s/update_actor/student_forward:25.109652259008726 - timing_s/update_actor/teacher_forward:0.0 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/loss_compute:0.01949530898127705 - timing_s/update_actor/backward:62.13906982592016 - timing_s/update_actor/optimizer_step:0.08492228800605517 - timing_s/update_actor/teacher_ema_update:3.421699511818588e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:80.67080640792847 - perf/max_memory_reserved_gb:89.205078125 - perf/cpu_memory_used_gb:245.74102401733398 - actor/lr:1e-06 - training/global_step:18 - training/epoch:0 - response_length/mean:1493.859375 - response_length/max:4096.0 - response_length/min:56.0 - response_length/clip_ratio:0.28125 - response_length_non_aborted/mean:1493.859375 - response_length_non_aborted/max:4096.0 - response_length_non_aborted/min:56.0 - response_length_non_aborted/clip_ratio:0.28125 - response/aborted_ratio:0.0 - prompt_length/mean:3403.59375 - prompt_length/max:6138.0 - prompt_length/min:3153.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - critic/advantages/mean:-0.10413198173046112 - critic/advantages/max:0.0 - critic/advantages/min:-1.0 - timing_s/start_profile:3.8233003579080105e-05 - timing_s/agent_loop/generate_sequences/min:7.554506770000444 - timing_s/agent_loop/generate_sequences/max:58.54313991399249 - timing_s/agent_loop/generate_sequences/mean:25.52218293576516 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:58.54313991399249 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3436 - timing_s/agent_loop/slowest/response_length:4096 - timing_s/gen:65.35687284299638 - timing_s/old_log_prob:26.326499806993525 - timing_s/adv:0.002708888001507148 - timing_s/update_actor:96.66740260200459 - timing_s/dump_rollout_generations:0.05948802600323688 - timing_s/step:188.42695857500075 - timing_s/stop_profile:2.5765999453142285e-05 - timing_per_token_ms/update_actor:0.3084109489371216 - timing_per_token_ms/adv:8.642527849319475e-06 - timing_per_token_ms/gen:0.6835992431829927 - perf/total_num_tokens:313437 - perf/time_per_step:188.42695857500075 - perf/throughput:831.720159287188[36m(TaskRunner pid=929411)[0m Training Progress:  17%|█▋        | 19/114 [58:42<4:56:52, 187.50s/it]
[36m(TaskRunner pid=929411)[0m Training Progress:  18%|█▊        | 20/114 [1:01:59<4:58:26, 190.49s/it]

[36m(TaskRunner pid=929411)[0m Dumped generations to /scratch/nkw3mr/Vision-OPD-OPSA/rollouts/OPSA-Qwen3.5-4B-think/19.jsonl
[36m(TaskRunner pid=929411)[0m step:19 - global_seqlen/min:298722 - global_seqlen/max:298722 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:298722 - global_seqlen/balanced_max:298722 - global_seqlen/mean:298722.0 - actor/entropy:0.14374085634335643 - perf/mfu/actor_infer:0 - opsa/selected_tokens:15320.0 - opsa/selected_fraction:0.2 - opsa/advantage_mean:-0.5194998240657637 - opsa/sel_logp_mean:-0.8667395688846279 - opsa/zero_sel_responses:0.0 - opsa/sel_entropy_mean:0.3017030954360962 - opsa/sel_entropy_max:7.736053943634033 - opsa/sel_entropy_min:0.0 - training/rollout_probs_diff_valid:1 - training/rollout_probs_diff_max:1.0 - training/rollout_probs_diff_mean:0.03427007794380188 - training/rollout_probs_diff_std:0.14870934188365936 - training/rollout_actor_probs_pearson_corr:0.48410993814468384 - rollout_corr/training_ppl:2.0654730163514614 - rollout_corr/training_log_ppl:0.6420514085912146 - rollout_corr/kl:0.5882079881266691 - rollout_corr/k3_kl:0.5394007264112588 - rollout_corr/rollout_ppl:1.0559907760471106 - rollout_corr/rollout_log_ppl:0.05384343230252853 - rollout_corr/log_ppl_diff:0.5882079778093612 - rollout_corr/log_ppl_abs_diff:0.5882079778093612 - rollout_corr/log_ppl_diff_max:1.4395010471343994 - rollout_corr/log_ppl_diff_min:0.01061894092708826 - rollout_corr/ppl_ratio:1.9386131092905998 - rollout_corr/chi2_token:7.936625693924725 - rollout_corr/chi2_seq:-1.0 - actor/pg_loss:0.5263802418485284 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.5263802418485284 - actor/vopd_loss_weighted:0.5263802418485284 - opsa/selection_level:1.0 - opsa/micro_selected_tokens:239.375 - opsa/clipfrac:0.0 - self_distillation/num_distill_tokens:239.375 - actor/grad_norm:116.92626190185547 - timing_s/update_actor/student_forward:25.564001688107965 - timing_s/update_actor/teacher_forward:0.0 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/loss_compute:0.019872665929142386 - timing_s/update_actor/backward:61.98624244204257 - timing_s/update_actor/optimizer_step:0.08496963100333232 - timing_s/update_actor/teacher_ema_update:2.639699960127473e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:81.5146484375 - perf/max_memory_reserved_gb:91.09375 - perf/cpu_memory_used_gb:246.2691764831543 - actor/lr:1e-06 - training/global_step:19 - training/epoch:0 - response_length/mean:1196.875 - response_length/max:4096.0 - response_length/min:102.0 - response_length/clip_ratio:0.234375 - response_length_non_aborted/mean:1196.875 - response_length_non_aborted/max:4096.0 - response_length_non_aborted/min:102.0 - response_length_non_aborted/clip_ratio:0.234375 - response/aborted_ratio:0.0 - prompt_length/mean:3470.65625 - prompt_length/max:5643.0 - prompt_length/min:3106.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - critic/advantages/mean:-0.10389996320009232 - critic/advantages/max:0.0 - critic/advantages/min:-1.0 - timing_s/start_profile:2.4172986741177738e-05 - timing_s/agent_loop/generate_sequences/min:7.868647560986574 - timing_s/agent_loop/generate_sequences/max:56.53965102399525 - timing_s/agent_loop/generate_sequences/mean:21.49012618976485 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:56.53965102399525 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3351 - timing_s/agent_loop/slowest/response_length:4096 - timing_s/gen:62.74638818099629 - timing_s/old_log_prob:27.04669004799507 - timing_s/adv:0.0027200839977012947 - timing_s/update_actor:97.27967780199833 - timing_s/dump_rollout_generations:0.07618799799820408 - timing_s/step:187.1650682830077 - timing_s/stop_profile:3.268499858677387e-05 - timing_per_token_ms/update_actor:0.32565287391621084 - timing_per_token_ms/adv:9.105737099046252e-06 - timing_per_token_ms/gen:0.8191434488380717 - perf/total_num_tokens:298722 - perf/time_per_step:187.1650682830077 - perf/throughput:798.017500648972
[36m(TaskRunner pid=929411)[0m Dumped generations to /scratch/nkw3mr/Vision-OPD-OPSA/rollouts/OPSA-Qwen3.5-4B-think/20.jsonl
[36m(TaskRunner pid=929411)[0m local_global_step_folder: /scratch/nkw3mr/Vision-OPD-OPSA/checkpoints/OPSA-Qwen3.5-4B-think/global_step_20
[36m(TaskRunner pid=929411)[0m step:20 - global_seqlen/min:265157 - global_seqlen/max:265157 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:265157 - global_seqlen/balanced_max:265157 - global_seqlen/mean:265157.0 - actor/entropy:0.14610255975276232 - perf/mfu/actor_infer:0 - opsa/selected_tokens:9716.0 - opsa/selected_fraction:0.1999958831642 - opsa/advantage_mean:-0.5225024484420029 - opsa/sel_logp_mean:-1.6218798446184128 - opsa/zero_sel_responses:0.0 - opsa/sel_entropy_mean:0.35618650913238525 - opsa/sel_entropy_max:7.914396286010742 - opsa/sel_entropy_min:0.0 - training/rollout_probs_diff_valid:1 - training/rollout_probs_diff_max:1.0 - training/rollout_probs_diff_mean:0.05083974450826645 - training/rollout_probs_diff_std:0.18755985796451569 - training/rollout_actor_probs_pearson_corr:0.4335836172103882 - rollout_corr/training_ppl:3.4930199440568686 - rollout_corr/training_log_ppl:1.1234550308436155 - rollout_corr/kl:1.062483531946782 - rollout_corr/k3_kl:0.9409912559203804 - rollout_corr/rollout_ppl:1.0635132119059563 - rollout_corr/rollout_log_ppl:0.06097150441564736 - rollout_corr/log_ppl_diff:1.0624835236230865 - rollout_corr/log_ppl_abs_diff:1.0624835236230865 - rollout_corr/log_ppl_diff_max:1.8795019388198853 - rollout_corr/log_ppl_diff_min:0.017999425530433655 - rollout_corr/ppl_ratio:3.269762024283409 - rollout_corr/chi2_token:0.48956361692398787 - rollout_corr/chi2_seq:-1.0 - actor/pg_loss:0.5279185082763433 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.5279185082763433 - actor/vopd_loss_weighted:0.5279185082763433 - opsa/selection_level:1.0 - opsa/micro_selected_tokens:151.8125 - opsa/clipfrac:0.0 - self_distillation/num_distill_tokens:151.8125 - actor/grad_norm:201.24627685546875 - timing_s/update_actor/student_forward:24.851568669007975 - timing_s/update_actor/teacher_forward:0.0 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/loss_compute:0.020216213932144456 - timing_s/update_actor/backward:58.96370454505086 - timing_s/update_actor/optimizer_step:0.08490196800266858 - timing_s/update_actor/teacher_ema_update:2.60159868048504e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:81.5146484375 - perf/max_memory_reserved_gb:91.09375 - perf/cpu_memory_used_gb:246.28231048583984 - actor/lr:1e-06 - training/global_step:20 - training/epoch:0 - response_length/mean:759.078125 - response_length/max:4096.0 - response_length/min:74.0 - response_length/clip_ratio:0.140625 - response_length_non_aborted/mean:759.078125 - response_length_non_aborted/max:4096.0 - response_length_non_aborted/min:74.0 - response_length_non_aborted/clip_ratio:0.140625 - response/aborted_ratio:0.0 - prompt_length/mean:3384.0 - prompt_length/max:4522.0 - prompt_length/min:3109.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - critic/advantages/mean:-0.10449834167957306 - critic/advantages/max:0.0 - critic/advantages/min:-1.0 - timing_s/start_profile:5.657800647895783e-05 - timing_s/agent_loop/generate_sequences/min:6.964658789001987 - timing_s/agent_loop/generate_sequences/max:52.647376679000445 - timing_s/agent_loop/generate_sequences/mean:15.112954833593903 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:52.647376679000445 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3346 - timing_s/agent_loop/slowest/response_length:4096 - timing_s/gen:58.76063159998739 - timing_s/old_log_prob:26.772833166993223 - timing_s/adv:0.002747991995420307 - timing_s/update_actor:93.82503716200881 - timing_s/dump_rollout_generations:0.05194522099918686 - timing_s/step:179.42666285698942 - timing_s/save_checkpoint:17.97842997299449 - timing_s/stop_profile:2.549499913584441e-05 - timing_per_token_ms/update_actor:0.35384710628800603 - timing_per_token_ms/adv:1.0363641146265447e-05 - timing_per_token_ms/gen:1.2095393590084065 - perf/total_num_tokens:265157 - perf/time_per_step:179.42666285698942 - perf/throughput:738.9007736585428[36m(WorkerDict pid=942995)[0m /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/verl/utils/device.py:134: FutureWarning: torch.cuda._set_allocator_settings is deprecated. Use torch._C._accelerator_setAllocatorSettings instead.
[36m(WorkerDict pid=942995)[0m   torch.cuda.memory._set_allocator_settings(f"expandable_segments:{enable}")
[36m(TaskRunner pid=929411)[0m Training Progress:  18%|█▊        | 21/114 [1:04:55<4:48:26, 186.09s/it]
[36m(WorkerDict pid=942993)[0m /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/verl/utils/device.py:134: FutureWarning: torch.cuda._set_allocator_settings is deprecated. Use torch._C._accelerator_setAllocatorSettings instead.
[36m(WorkerDict pid=942993)[0m   torch.cuda.memory._set_allocator_settings(f"expandable_segments:{enable}")
[36m(TaskRunner pid=929411)[0m Training Progress:  19%|█▉        | 22/114 [1:07:49<4:39:55, 182.56s/it]

[36m(TaskRunner pid=929411)[0m Dumped generations to /scratch/nkw3mr/Vision-OPD-OPSA/rollouts/OPSA-Qwen3.5-4B-think/21.jsonl
[36m(TaskRunner pid=929411)[0m step:21 - global_seqlen/min:250607 - global_seqlen/max:250607 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:250607 - global_seqlen/balanced_max:250607 - global_seqlen/mean:250607.0 - actor/entropy:0.13519071764312685 - perf/mfu/actor_infer:0 - opsa/selected_tokens:6079.0 - opsa/selected_fraction:0.1999934201868667 - opsa/advantage_mean:-0.5325154026669683 - opsa/sel_logp_mean:-3.854889141923014 - opsa/zero_sel_responses:0.0 - opsa/sel_entropy_mean:0.4701628088951111 - opsa/sel_entropy_max:7.229844093322754 - opsa/sel_entropy_min:0.0 - training/rollout_probs_diff_valid:1 - training/rollout_probs_diff_max:1.0 - training/rollout_probs_diff_mean:0.09957334399223328 - training/rollout_probs_diff_std:0.25896701216697693 - training/rollout_actor_probs_pearson_corr:0.427382230758667 - rollout_corr/training_ppl:5.587831342592835 - rollout_corr/training_log_ppl:1.5194618101231754 - rollout_corr/kl:1.4394048631365877 - rollout_corr/k3_kl:1.3119323549908586 - rollout_corr/rollout_ppl:1.0844814125448465 - rollout_corr/rollout_log_ppl:0.0800569420971442 - rollout_corr/log_ppl_diff:1.4394048635149375 - rollout_corr/log_ppl_abs_diff:1.4394048635149375 - rollout_corr/log_ppl_diff_max:2.9552254676818848 - rollout_corr/log_ppl_diff_min:0.02629648521542549 - rollout_corr/ppl_ratio:5.145101564005017 - rollout_corr/chi2_token:1.0314099416136742 - rollout_corr/chi2_seq:-1.0 - actor/pg_loss:0.531242192722857 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.531242192722857 - actor/vopd_loss_weighted:0.531242192722857 - opsa/selection_level:1.0 - opsa/micro_selected_tokens:94.984375 - opsa/clipfrac:0.0 - self_distillation/num_distill_tokens:94.984375 - actor/grad_norm:228.88970947265625 - timing_s/update_actor/student_forward:24.990914767884533 - timing_s/update_actor/teacher_forward:0.0 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/loss_compute:0.01965025597019121 - timing_s/update_actor/backward:58.57152331399266 - timing_s/update_actor/optimizer_step:0.08498658500320744 - timing_s/update_actor/teacher_ema_update:2.773800224531442e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:81.5146484375 - perf/max_memory_reserved_gb:91.09375 - perf/cpu_memory_used_gb:247.8338851928711 - actor/lr:1e-06 - training/global_step:21 - training/epoch:0 - response_length/mean:474.9375 - response_length/max:4096.0 - response_length/min:75.0 - response_length/clip_ratio:0.046875 - response_length_non_aborted/mean:474.9375 - response_length_non_aborted/max:4096.0 - response_length_non_aborted/min:75.0 - response_length_non_aborted/clip_ratio:0.046875 - response/aborted_ratio:0.0 - prompt_length/mean:3440.796875 - prompt_length/max:5083.0 - prompt_length/min:3252.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - critic/advantages/mean:-0.1064995750784874 - critic/advantages/max:0.0 - critic/advantages/min:-1.0 - timing_s/start_profile:2.647699147928506e-05 - timing_s/agent_loop/generate_sequences/min:7.378792638992309 - timing_s/agent_loop/generate_sequences/max:47.92890882700158 - timing_s/agent_loop/generate_sequences/mean:12.161956320359423 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:47.92890882700158 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3346 - timing_s/agent_loop/slowest/response_length:4096 - timing_s/gen:53.49856751799234 - timing_s/old_log_prob:27.8076347749884 - timing_s/adv:0.002669765002792701 - timing_s/update_actor:94.41556504501204 - timing_s/dump_rollout_generations:0.05071273000794463 - timing_s/step:175.78826299299544 - timing_s/stop_profile:2.9610004276037216e-05 - timing_per_token_ms/update_actor:0.3767475172082665 - timing_per_token_ms/adv:1.065319405600283e-05 - timing_per_token_ms/gen:1.7600528858399902 - perf/total_num_tokens:250607 - perf/time_per_step:175.78826299299544 - perf/throughput:712.8092505527113
[36m(TaskRunner pid=929411)[0m Dumped generations to /scratch/nkw3mr/Vision-OPD-OPSA/rollouts/OPSA-Qwen3.5-4B-think/22.jsonl
[36m(TaskRunner pid=929411)[0m step:22 - global_seqlen/min:246363 - global_seqlen/max:246363 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:246363 - global_seqlen/balanced_max:246363 - global_seqlen/mean:246363.0 - actor/entropy:0.1592313867295161 - perf/mfu/actor_infer:0 - opsa/selected_tokens:5813.0 - opsa/selected_fraction:0.2 - opsa/advantage_mean:-0.5345325217320015 - opsa/sel_logp_mean:-4.7165479044813345 - opsa/zero_sel_responses:0.0 - opsa/sel_entropy_mean:0.5168251991271973 - opsa/sel_entropy_max:7.483171463012695 - opsa/sel_entropy_min:0.0 - training/rollout_probs_diff_valid:1 - training/rollout_probs_diff_max:1.0 - training/rollout_probs_diff_mean:0.10724984109401703 - training/rollout_probs_diff_std:0.2713833153247833 - training/rollout_actor_probs_pearson_corr:0.43173566460609436 - rollout_corr/training_ppl:12.094547096639872 - rollout_corr/training_log_ppl:2.0537243406288326 - rollout_corr/kl:1.9609424677328207 - rollout_corr/k3_kl:2.0134311755537055 - rollout_corr/rollout_ppl:1.0992621518671513 - rollout_corr/rollout_log_ppl:0.0927818561613094 - rollout_corr/log_ppl_diff:1.960942474193871 - rollout_corr/log_ppl_abs_diff:1.960942474193871 - rollout_corr/log_ppl_diff_max:4.207282543182373 - rollout_corr/log_ppl_diff_min:0.0247407965362072 - rollout_corr/ppl_ratio:11.02716445364058 - rollout_corr/chi2_token:945.6915240213275 - rollout_corr/chi2_seq:-1.0 - actor/pg_loss:0.5333614265546203 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.5333614265546203 - actor/vopd_loss_weighted:0.5333614265546203 - opsa/selection_level:1.0 - opsa/micro_selected_tokens:90.828125 - opsa/clipfrac:0.0 - self_distillation/num_distill_tokens:90.828125 - actor/grad_norm:300.0143127441406 - timing_s/update_actor/student_forward:24.47351221300778 - timing_s/update_actor/teacher_forward:0.0 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/loss_compute:0.019389818073250353 - timing_s/update_actor/backward:57.727245527043124 - timing_s/update_actor/optimizer_step:0.08602327299013268 - timing_s/update_actor/teacher_ema_update:2.816900087054819e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:81.5146484375 - perf/max_memory_reserved_gb:91.09375 - perf/cpu_memory_used_gb:247.48259353637695 - actor/lr:1e-06 - training/global_step:22 - training/epoch:0 - response_length/mean:454.140625 - response_length/max:4096.0 - response_length/min:55.0 - response_length/clip_ratio:0.046875 - response_length_non_aborted/mean:454.140625 - response_length_non_aborted/max:4096.0 - response_length_non_aborted/min:55.0 - response_length_non_aborted/clip_ratio:0.046875 - response/aborted_ratio:0.0 - prompt_length/mean:3395.28125 - prompt_length/max:4191.0 - prompt_length/min:3201.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - critic/advantages/mean:-0.10690649598836899 - critic/advantages/max:0.0 - critic/advantages/min:-1.0 - timing_s/start_profile:5.52460114704445e-05 - timing_s/agent_loop/generate_sequences/min:7.038224160001846 - timing_s/agent_loop/generate_sequences/max:46.772825811000075 - timing_s/agent_loop/generate_sequences/mean:11.712717427562211 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:46.772825811000075 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3352 - timing_s/agent_loop/slowest/response_length:4096 - timing_s/gen:53.26216573599959 - timing_s/old_log_prob:27.65826476601069 - timing_s/adv:0.0029682640015380457 - timing_s/update_actor:93.24922677699942 - timing_s/dump_rollout_generations:0.051295933008077554 - timing_s/step:174.2386504820024 - timing_s/stop_profile:2.6196008548140526e-05 - timing_per_token_ms/update_actor:0.37850337419579816 - timing_per_token_ms/adv:1.2048335186444578e-05 - timing_per_token_ms/gen:1.832519034440034 - perf/total_num_tokens:246363 - perf/time_per_step:174.2386504820024 - perf/throughput:706.9700072816149[36m(TaskRunner pid=929411)[0m Training Progress:  20%|██        | 23/114 [1:10:46<4:34:03, 180.70s/it]
[36m(TaskRunner pid=929411)[0m Training Progress:  21%|██        | 24/114 [1:13:07<4:13:29, 169.00s/it]

[36m(TaskRunner pid=929411)[0m Dumped generations to /scratch/nkw3mr/Vision-OPD-OPSA/rollouts/OPSA-Qwen3.5-4B-think/23.jsonl
